LuvzTennis,Jun 2012,2,Do not stay at Stay at Lund,Let me start by saying it is a rather new property. I have traveled all over the U.S. and Europe and stayed in hotel brands from the Hilton Garden Inn up to the Four Seasons and everything in between. This property is what I would imagine the Red Roof Inn or Econo Lodge would…,"Responded Jul 10, 2012","Responded Jul 10, 2012","Dear LuvzTennis!  Thank you for your review!   I am very sorry to hear that your stay at StayAt did not satisfied your expectations. Many guests love our beds, of course, it is difficult to find a bed to suit all tastes, and I am very sorry to hear that you found our beds to be terrible.  We will offcourse take a look at the roll out bed and the pillows to make shure that they are ok.  Regarding breakfast, all food are placed on cooling plates that are approved by the food agency in Sweden and the food are continuelsy replaced by new food.   StayAt Lund is a apartment hotel and we protect the environment and guest privacy, therefore we have chosen not to clean the rooms every day for a stay. Of course, as a guest you can always buy this service.   If you ever come back to Lund again, we welcome you as our guest and we want you to have a better stay the next time.  Welcome back!  Br Måns Friberg, Hotel Manager, StayAt Lund",Date of stay: June 2012,"[All, languages]",190
AuntieSaz,Jun 2012,4,Home from home,"I have stayed at the Stayat on several occassions whilst visiting family in Lund, and have always found it excellent value for money. The rooms are large and comfortable with a kitchen which means that you can eat in, if you need to (there is a handy supermarket in the square…",,,,Date of stay: June 2012,"[All, languages]",190
eraedcn,Apr 2012,5,Central hotel at good value.,"Lund is a university city with vibrancy, various cultural events and heritage.  StayAt Lund is perfectly placed in the city center, close to everything.  My room was 319, it is really a small apartment, so for those who wish to cook, there is a fully equipped kitchen!  There is…",,,,Date of stay: April 2012,"[All, languages]",190
inpetravel,Apr 2012,4,Toppen,Har bott på StayAt Lund vid tre tillfällen. Två gånger två personer och en gång med barn. Lika bra alla gångerna. Lägenheten funkar utmärkt.Läget i centrum är perfekt.  Frukosten bra. Kan rekommenderas.,,,,Date of stay: December 2011,"[All, languages]",190
Hanna1144,Jan 2012,5,StayAt Lund -rekommenderas varmt,"Har bott på StayAt Lund vid tre tillfällen och trivts jättebra alla gånger. Mycket fina och fräscha rum, bra frukost, och perfekt läge i centrala Lund, precis intill Mårtenstorget. Kommer definitivt att välja StayAt även vid nästa resa till Lund.",,,,Date of stay: September 2011,"[All, languages]",190
Aldo051,Jan 2012,4,StayAt met my expectations,"Convenient location in Lund downtown. Large rooms with wide bathroom and kitchenette, very useful. Free wifi in public areas and/or in room via cable, kindly supplied by the hotel. Satisfactory breakfast, with wide variety of food and beverage. Very nice free coffee and tea…","Response from StayAtHotelLund, Manager at Forenom Aparthotel LundResponded Mar 26, 2012","Responded Mar 26, 2012","Dear Aldo!  Thank you for your comment. We are glad to hear that StayAt met your expectations. I can  inform you that we now provides free Wifi in the entire hotel, for all guests to use. The complimentary coffee and thea in our Livingroom are for everyone staying at the hotel, we want you to enjoy our nice venue all the time.  Welcome back!  BR Måns Friberg, Hotel Manager, StayAt Lund",Date of stay: January 2012,"[All, languages]",190
Melbourne001,Jan 2012,4,Perfect hotel with amenities for a comfortable stay,"This hotel is like having your own apartment in Lund, and its serviced! It is convenient and has enough room to easily move about and feel comfortable. It is well maintained and very clean. The bathroom is also very large. Breakfast was included and had great variety and good…","Response from StayAtHotelLund, General Manager at Forenom Aparthotel LundResponded Jan 12, 2012","Responded Jan 12, 2012","Hi Melbourne001 !  Thanks for for your great review! I am very happy to hear that your stay was good, and that you thought the hotel suited you well.  I want to welcome you back to us at StayAt Lund next time you are in Lund.  Kind regards,  Mr Måns Friberg, Hotel Manager at StayAt Lund",Date of stay: May 2011,"[All, languages]",190
bartnouwen,Nov 2011,4,Spacious rooms,"Not knowing in advance that this is an appartment hotel, I was pleasantly surpised by the very spacious room, kitchen and bathroom. I only had a one night stay but a assume they dont come and clean it that often as a normal hotel room. And I would consider this maybe as a minor…","Response from StayAtHotelLund, Manager at Forenom Aparthotel LundResponded Dec 1, 2011","Responded Dec 1, 2011","Dear Bartnouwen!  Thank you for your respons!  Our guests are often pleasantly surprised when they arrive to our hotel. Big spacious rooms with nice kitchen and bathroom, and central located with restaurants around the corner. Our guests stays with us from 1 night up to several months. So we can say that we have the best from a hotel (Service, breakfast, central location, free internet) and combine it with the best of an apartment (Big rooms, kitchen, and a home away from home feeling)   Welcome back to us! BR Måns Friberg, Hotel Manager, StayAt Lund",Date of stay: November 2011,"[All, languages]",190
Anna U,Oct 2011,5,"Grt mini apartment, grt location","Mini apartment for a weekend away.  There is also a laundry room, you just book your time that is good for you. Have a sauna and relax, it's all in the price. Breakfast can be included with your room too, good selection of fresh food. Yes it's value  for money...given it's…","Response from StayAtHotelLund, Manager at Forenom Aparthotel LundResponded Nov 22, 2011","Responded Nov 22, 2011","Dear Anna!  Thank you for your kind words! You are warmly welcome back to us at StayAt!  BR. Mr Måns Friberg, Hotel Manager, StayAt Lund",Date of stay: October 2011,"[All, languages]",190
experience_addicted,Sep 2011,5,Great serviced apartment,"Stayed for two weeks, loved it as very central, good kitchen could have been some more utensils in kitchen also missed toaster but very good price and well worth the money to be able to not feel as in a hotel when away working. Large rooms, fab beds and clean. Staff very…","Response from StayAtHotelLund, Manager at Forenom Aparthotel LundResponded Nov 22, 2011","Responded Nov 22, 2011","Dear AmeriExpat!  Thank you for taking your time to write a review about StayAt Hotel in Lund.  Yes, we are wondering to, why our hotel is listed as ""Specialty Lodging"" and are waiting for answer from TripAdvisor (You cannot change it by yourself) Hopefully we will be on the same list as the other hotels in Lund, and then everybodu can see and read all our nice reviews from our fantistic guests!  Welcome back to StayAt Lund,  BR Mr Måns Friberg, Hotel Manager, StayAt Lund",Date of stay: June 2011,"[All, languages]",190
AmeriExpat,Jul 2011,5,Newly built hotel with all you need,"We stayed here for two nights for a graduation ceremony in the winter time. I am not sure why this is categorized as ""specialty lodging"" as I believe lots of people are missing out on this great hotel. While this hotel can accommodate someone staying for an extended period of…",,,,Date of stay: December 2010,"[All, languages]",190
TravelPlanner2000,Jul 2011,5,Loved it,"This serviced apartment has been recently renovated - very nice & clean, 100m from supermarket, car parking adjacent to entrance door & short walk to centre square. The only thing that we missed in the apartment was a toaster. We would certainly return. They offered one free…","Response from StayAtHotelLund, Manager at Forenom Aparthotel LundResponded Nov 22, 2011","Responded Nov 22, 2011","Dear TravelPlanner2000!  Thank you for taking your time to write a review about StayAt Lund! We are happy to hear that your stay was great. About your question why we don´t have toasters in the room, the explanation is because of the fire alarm. When you toast it is very easy to toast the bread to much, and smoke will appear, the smoke will turn on the fire alarm. I hope you understand our explanation.  Thanks again, and welcome back to StayAt Lund!  BR Mr Måns Friberg, Hotel Manager, StayAt Lund",Date of stay: July 2011,"[All, languages]",190
A TripAdvisor Member,Jun 2011,4,good apartment,隆德的一个小旅店，店面不大，位于隆德市中心区，周围饭馆超市比较多，交通也十分便利。环境安静舒适，食物也不错，尤其面包，非常好吃！,,,,Date of stay: May 2011,"[All, languages]",190
andrej4,May 2011,4,very comfortable,"We were here in October for two weeks. The hotel was very new, with nice apartments, excelent breakfast and very good location. Room was clean and very comfortable, there was a possibility to take a saunaevery day. I recommend this accommodation for a bussines travel at Lund.",,,,Date of stay: October 2010,"[All, languages]",190
Travelmania79,Mar 2011,5,Great stay,We arrived quite late so the reception was closed. It look us while to figure it out to check in but the room was big and the kitchen was more than adequate. The price was great. We'd definitely stay here again!,,,,Date of stay: October 2010,"[All, languages]",190
C0CKR0ACH,Mar 2011,5,Excellent,"New hotel, nice staff, impeccably clean, central, the rooms are very well equipped, the bathroom floor tiles are heated up and it's well sound insulated.",,,,Date of stay: March 2011,"[All, languages]",190
noono,Jan 2011,5,One of the best places to stay in Lund,"I travel alot to Lund and have stayed in a number of hotels. Whilst the hotel is a modern characterless building, it serves its purpose EXTREMLEY well. The rooms are excellent, very big, very clean, more like a studio appartment rather than a bedroom.  They don't have wifi in…","Response from StayAtHotelLund, Manager at Forenom Aparthotel LundResponded Nov 23, 2011","Responded Nov 23, 2011","Dear Noono!  Thank you for your great review! I am glad to announce that we are currently planning to have free Wifi access for all rooms in 2012. We are keeping the wired Internet access aswell, to offer our guest both ways to connect the world wide web.   Welcome back!  BR Mr Måns Friberg, Hotel Manager StayAt Lund",Date of stay: October 2010,"[All, languages]",190
RudiSudiOesterreich,Nov 2010,5,Modernes kleines Hotel in perfekter Lage,"Auf dem Weg zum Nordkap haben wir zusammen mit unserem 1 jährigen Sohn in Lund im Hotel StayAt Lund übernachtet und waren sehr zufrieden mit diesem Hotel. Das Hotel ist praktisch neu, daher sehr sauber. Die Zimmer waren sehr geräumig, das Frühstück sehr gut und das…",,,,Date of stay: June 2010,"[All, languages]",190
Swedish_Traveller,Oct 2010,4,Modern with excellent value for the money.,Stay at is a hotel concept with no staff at the reception during evenings and nights. When we arrived at 6 pm on a sunday we were to use the phone at the reception to get a code for the boxes where our key to the room was to be found. The room was large with modern furniture and…,,,,Date of stay: June 2010,"[All, languages]",190
asdfjkl,Aug 2010,4,"Great apartment hotel, very conveniently located","This was our first experience of the StayAt chain, and it was a pleasant one. The apartment is spacious and comfortable. Cooking facilities are basic (no oven), but enough to get by for a few days, if you're not eating out. Staff were helpful and polite. Breakfast was more than…",,,,Date of stay: August 2010,"[All, languages]",190
noono,Aug 2010,5,excellent appartment hotel,"VERY spacious, modern, clean and good location close to Lund town centre. I would definitely recommend this, excellent value for money....lack of air con is the only complaint i have",,,,Date of stay: July 2010,"[All, languages]",190
FalkFunke,Jul 2010,4,Hotel mit Kochküche,"Ein neues Hotel, ausreichen große Zimmer mit Dusche. Angenehm ist Einbauküche zur Selbstverpflegung, sogar mit Spülmaschine. Gute Parkmöglichkeit in EG und Parkfläche auf  Dach vom 1. Stock (wir haben nichts dafür bezahlt)  Frühstück ist sehr gut (in Schweden ist das Brot…",,,,Date of stay: July 2010,"[All, languages]",190
Conor L,Jul 2010,3,Apartments not hotel,"Overall this place is fine. Definitely suited more to longer business trip (weeks or months) or family based trips. For a 1 or 2 night business trip its not the best I would say.  The standard of accommodation is very good. Very clean, modern. Rooms have all the small apartment…",,,,Date of stay: July 2010,"[All, languages]",190
bgerdtz,Jul 2010,4,Sehr modern & große Zimmer,"Dieses Hotel hatte gerade erst eröffnet, als wir kamen. Dementsprechend ging noch vieles drunter und drüber zu. Das war im Prinzip aber kein Problem, man hätte uns jedoch preislich als Entschädigung etwas entgegen kommen können. Die Zimmer waren riesig und mit ordentlicher…",,,,Date of stay: June 2009,"[All, languages]",190
Wesoline,Jul 2010,4,I would use again,"Was in Lund for 2 nights. The accommodation is only about 10mins walk from the train station. Good, clean place to stay. Buffet style continental breakfast was adequate. The room had its own hob, we ate out but there were decent facilities.",,,,Date of stay: March 2010,"[All, languages]",190
BornwithPassport,Jun 2010,5,"Clean, modern, and convenient","This self-sufficiency hotel is located about a 10 minute walk from the train station.    The staff is excellent, extremely helpful.   I am also appreciative of the fact that I arrived one day late (due to the volcano ash), and they only charged me for my actual stay even though…",,,,Date of stay: May 2010,"[All, languages]",190
braid84,Apr 2010,4,Good hotel in good location,"Very happy with this hotel, it was in a central location close to all the shops and not too far from the train station. Best feature is the small kitchen the room which allows you to self-cater.",,,,Date of stay: April 2010,"[All, languages]",190
Iqoqo,Oct 2009,5,Wonderful apartment hotel,"StayAt Lund is a woderful place, very centrally located and with large apartment rooms. If you look for a convenient place to stay without paying too much, this hotel is absolutely recommendable.",,,,Date of stay: September 2009,"[All, languages]",190
TOWANDA,Sep 2009,5,"Tout beau, tout neuf et idealement situe","En plein centre ville mais dans une petite rue calme, ce tout nouveau aparthôtel est une trouvaille. Les chambres sont vastes, avec parquet et grands  lits confortables. Les chambres donnant sur la rue ne sont pas bruyantes  malgré la chaussée pavée grâce à une ouble vitrage…",,,,Date of stay: July 2009,"[All, languages]",190
BAHScotland,Sep 2009,5,Great stay for business and leisure,"We had a lovely 5 night stay in Stayat Lund - me for business and my husband for holiday and thought it was great value.  The staff were very kind and helpful.  The room was excellent - modern decor, good size, well designed, beautifully clean.  It was a spacious double room…",,,,Date of stay: September 2009,"[All, languages]",190
WorldHopperEU,Jul 2009,5,Just perfect,"We stayed with our 3 children in this ideally located hotel in July 2009. The hotel had opened the month before, so the room was in pristine conditions. It was a spacious room with a twin bed and a sofa bed, nicely decorated with a fully equipped kitchen. We payed just under 80€…",,,,Date of stay: July 2009,"[All, languages]",190
