2007,34,[BOOK][B] People of paradox: A history of Mormon culture,"TC Givens, TL Givens - 2007 - books.google.com","Page 1. PEOPLE OF PARADOX A History of Mormon Culture Author of By the Hand
ºf Mormon and Viper on the Hearth - As sºn on PBS ºr Page 2. People of Paradox
Page 3. This page intentionally left blank Page 4. People of … 
",  Cited by 156 Related articles All 5 versions  
2007,34,[PDF][PDF] Highlands' Garden Village,C Perry - 2007 - ubir.buffalo.edu,"Page 1. HIGHLANDS' GARDEN VILLAGE DENVER, COLORADO Perry Rose LLC Page
2. 60-07 PROJECT DATA Please answer questions in space provided. Applicants should
feel free to use photocopies of the application forms if needed … 
",  All 2 versions  View as HTML 
2007,34,Is smart growth smart for low-income households: A study of the impact of four smart growth principles on the supply of affordable housing,AG Aurand - 2007 - d-scholarship.pitt.edu,"Page 1. i ain the private market Is Smart Growth Smart for Low-Income Households: A Study
of the Impact of Four Smart Growth Principles on the Supply of Affordable Housing by Andrew
G. Aurand Bachelor of Arts (BA), Bucknell University, 1994 … 
",  Cited by 4 Related articles All 5 versions  View as HTML 
2007,34,[BOOK][B] The War I Always Wanted: The Illusion of Glory and the Reality of War: a Screaming Eagle in Afghanistan and Iraq,B Friedman - 2007 - books.google.com,"Page 1. ""A beautifully written and moving 'face of battle' account. . . a timeless memoir
of a footsoldier's experience in war."" —Michael Leggiere, author of The Fall of
Napoleon THE WAR I ALWAYS WANTED THE ILLUSION OF … 
",  Cited by 8 Related articles All 3 versions  
2007,34,[PDF][PDF] Citylogistik-ett framtidsproblem,S SVENSSON - documents.vsect.chalmers.se,"Page 1. Citylogistik - ett framtidsproblem En studie av möjligheter och problem i centrala
Göteborg Examensarbete inom civilingenjörsprogrammet Väg- och Vattenbyggnad
SOFIA SVENSSON Institutionen för bygg- och miljöteknik … 
",  Related articles  View as HTML 
2007,34,[PDF][PDF] Citylogistik-ett framtidsproblem. En studie av möjligheter och problem i centrala Göteborg,S Svensson - 2007 - publications.lib.chalmers.se,"Page 1. Citylogistik - ett framtidsproblem En studie av möjligheter och problem i centrala
Göteborg Examensarbete inom civilingenjörsprogrammet Väg- och Vattenbyggnad
SOFIA SVENSSON Institutionen för bygg- och miljöteknik … 
",  Related articles  View as HTML 
2007,34,Le covoiturage en France et en Europe: état des lieux et perspectives,"JC Ballet, R Clavel - 2007 - lara.inist.fr","Page 1. Certu Certu les rapports d'étude Le covoiturage en France et en Europe État des lieux
et perspectives ier 8 00 00 Le covoiturage en France et en Europe - État des lieux et perspectives
Page 2. Page 3. Le covoiturage en France et en Europe État des lieux et perspectives … 
",  Cited by 21 Related articles All 5 versions  View as HTML 
2008,36,City Culture and City Spirit: Integrating Urban Planning Dialectics [J],"Z Jingqiu - Planners, 2008 - en.cnki.com.cn","… Architecture;2007-09. 7, Hong Xiangjin Zhu Zhijun Cai Yunnan Li kaimeng;Building
City's Vitality District:Taking Urban Design of Jianshe Road in Tangshan Central Area
for Example[J];South Architecture;2005-05. 8, ZhengMofan … 
",  Cited by 10 Related articles  Cached 
2008,36,City–County Consolidation: Does it Lead to Better Planning?,"EJ Jepson Jr - Planning, Practice & Research, 2008 - Taylor & Francis","… Edward J. Jepson, Jr 150 Page 5. . Central city vitality. . Citizen involvement. . Compact urban
development … Edward J. Jepson, Jr 152 Page 7. Analysis Benefit 1: Central City Vitality The
downtown of a region's largest city plays an important economic role … 
",  Cited by 8 Related articles All 2 versions  
2008,36,City logistics,"TG Crainic - State-of-the-Art Decision-Making Tools in the …, 2008 - pubsonline.informs.org","Page 1. INFORMS 2008 c 2008 INFORMS | isbn 978-1-877640-23-0 doi
10.1287/educ.1080.0047 City Logistics Teodor Gabriel Crainic Department of
Management and Technology, School of the Management Sciences, and … 
",  Cited by 101 Related articles All 7 versions  
2008,36,Shanghai Industrial Buildings Conservation and Reuse and Modern Creative Industry [J],"W Jiang - Planners, 2008 - en.cnki.com.cn","… creative industry and old industrial building utilization has many perfect joints:moving out of city
industry,availability of central city land,control on central area's population and development,
industrial building's embodiment of history and culture,growth of city vitality and bulging … 
",  Cited by 5 Related articles  Cached 
2008,36,Valuing transit service quality improvements,"T Litman - Journal of Public transportation, 2008 - scholarcommons.usf.edu","… Many transit systems now offer real-time information (Infopolis 2 Consortium 2000;
CIty-VITAlity-Sustainability 2006) … Transportation Research Board Annual Meeting. Available
at www.mdt.mt.gov/research/docs/trb_cd/ Files/06-0158.pdf. CIty-VITAlity-Sustainability. 2006 … 
",  Cited by 256 Related articles All 7 versions  View as HTML 
2008,36,[BOOK][B] The most intentional city: St. Petersburg in the reign of Catherine the Great,GE Munro - 2008 - books.google.com,"Page 1. The Most Intentional City St. Petersburg in the Reign of Catherine the Great George E.
Munro Page 2. The Most Intentional City St. Petersburg in the Reign of Catherine the Great
GEORGE E. MUNRO This book examines a critical phase in the city's history … 
",  Cited by 12 Related articles  
2008,36,Study of congestion pricing in Hangzhou City,"WJLUOGD Xiujun, W YiBing - Computer and Communications, 2008 - en.cnki.com.cn","… 6, SHI Cheng(School of Transportation Engineering,Tongji University,Shanghai
200092,China);Congestion Pricing from the View Point of the City's Vitality[J];Journal
of Highway and Transportation Research and Development;2006-08 … 
",  Cited by 1 Related articles  Cached 
2008,36,City and empire–local identity and regional imperialism in 1930s Japan,"J Phillipps - Urban History, 2008 - cambridge.org","… standing in national ranks. Immediately following the Hokkoku Shimbun conference,
the city council set up a 'City Vitality Investigation Committee' (shisei ch¯osa-kai) to
find ways to improve Kanazawa's development. At one early … 
",  Cited by 3 Related articles All 6 versions  
2008,36,Faulty towers,"EP Fowler - Alternatives Journal, 2008 - search.proquest.com","… subways and light rail transit. Developers, the councillors who support highrises,
and many planners describe these tall buildings as central to a vibrant downtown
that contributes to a city's vitality. Even Jane Jacobs has been … 
",  Cited by 6 Related articles All 2 versions  
2008,36,Government's Environmental Responsibility and the Modification of the Environmental Protection Law [J],"Q Shui-miao - Journal of China University of Geosciences (Social …, 2008 - en.cnki.com.cn","… 04. 6, ;新形势下我国民营企业的社会责任[J];Finance and Economics;2004-05. 7, Li
Renwu;Institutional Innovation and City Vitality: A Case Study of Building Guangzhou
into an Innovative City of China[J];Urban Insight;2010-04. 8 … 
",  Cited by 4 Related articles  Cached 
2008,36,A Study on Shenyang Hundred-Li Waterfront Area Regeneration Strategy,"Z Yingkui, WLW Bingquan - Planners, 2008 - en.cnki.com.cn","… area's economic and environmental value,Shenyang Hundred-Li Waterfront Area's regeneration
shall take the concept of sustainable development,construct easy transportation system,stress
character building,and enrich city functions,to improve city vitality and competence … 
",  Cited by 1 Related articles  Cached 
2008,36,[BOOK][B] A model of Canadian and American central city vitality,SC Triggs - 2008 - search.proquest.com,"Abstract Canada and the United States are neighbors with many similarities: certain aspects of demographics, and even social customs. However, laypeople frequently offer anecdotal comparisons of the cities in the two countries. Often, cities in Canada are claimed to be"" …",  Related articles All 2 versions  
2008,36,[PDF][PDF] The Status of Artists in Kansas City,D Bohrer - 2008 - charlottestreet.org,"… Page 12. 12 point for the other rankings. When a Kansas City vitality indicator is higher
than the population rank then the vitality indicator shows that Kansas City is doing better
than average. The second row of Table 4 summarizes the ranks … 
",  Related articles All 2 versions  View as HTML 
2008,36,The status of artists in Kansas City: February 2008 draft report,"M Frisch, D Bohrer - 2008 - mospace.umsystem.edu","… Page 12. 12 point for the other rankings. When a Kansas City vitality indicator is higher
than the population rank then the vitality indicator shows that Kansas City is doing better
than average. The second row of Table 4 summarizes the ranks … 
",  Related articles All 5 versions  View as HTML 
2008,36,The Addressing of Large Stadium & Gymnasium [J],"W Xibo, W Dunshan - Planners, 2008 - en.cnki.com.cn","… author proposes that the address-ing of large stadium and gymnasium is influenced by city
development orientation, city layout, city development pattern, land value, city development speed
etc, and puts forward the addressing principles of helping city vitality and coordinating … 
",  Related articles  Cached 
2008,36,Integrated Land Use and Transport Planning-a Success Story,"A McCusker - CORE 2008: Rail; The Core of Integrated …, 2008 - search.informit.com.au","… commercially driven rail-property business model. RAILWAY AND CITY VITALITY
The economic vitality of modern dhes is heavily underpinned by effectIVe and efficient
transport systems. and for people movement railway systems … 
",  Related articles All 2 versions  
2008,36,Maroochydore's (Qld) Major Tod-Aligning Rail and Town Centre Plans,"M Bachels, L Chandra, W Wight - CORE 2008: Rail; The …, 2008 - search.informit.com.au","… A follow-up rail re-alignment study for Queensland Transport confirmed that re-alignment of the
rail corridor would Improve public transport delivery, improve central City vitality, and generally
meet overall objectives of the intention for the future major activity centre for future … 
",  All 2 versions  
2008,36,[PDF][PDF] Land Use in the Wildland-Urban Interface: Urban Sprawl and Smart Growth1,"L McDonell, MC Monroe, G Boles, T Mashour - Citeseer","… conservation. Green architecture uses design and construction practices and materials
that consume fewer natural resources, use renewable resources, and improve the comfort
and health of the occupants. 3. Central city vitality. Every … 
",  Related articles  View as HTML 
2008,36,A Study on the Locality in the Mixed-use Facilities-Focused on the Mixed-use Facilities in Japan,"SY Won, JA Park, HC Lee, MK Ha - Proceedings of the Korean …, 2008 - koreascience.or.kr","A Study on the Locality in the Mixed-use Facilities - Focused on the Mixed-use Facilities
in Japan - Locality;Mixed-use Facility; There has been a project in Japan recently to develop
the mixed-use facility in order to help regenerate its city's vitality … 
",   Cached 
2008,36,Transferability of sustainable urban mobility measures,"R Macário, CF Marques - Research in Transportation Economics, 2008 - Elsevier","… The EC CIVITAS Initiative, which stands for CIty-VITAlity-Sustainability, is designe to assist
European cities to achieve a more sustainable, clean and energy efficient urban transport system,
by implementing and evaluating an integrated set of technology and policy based … 
",  Cited by 54 Related articles All 8 versions  
2008,35,Significant characteristics of the urban rail renaissance in the United States: A discriminant analysis,"BW Lane - Transportation Research Part A: Policy and Practice, 2008 - Elsevier","Skip to main content … 
",  Cited by 66 Related articles All 7 versions  
2008,35,Shanghai's rapid urbanization: how sustainable?,"RLH Chiu - Built Environment, 2008 - ingentaconnect.com","… The latter two attributes actually involve increase in the functions of cities. With mixed
land uses, city areas could provide easy access to services, facilities and work place,
hence reducing car trips and facilitating city vitality and safety … 
",  Cited by 13 Related articles All 3 versions  
