Unnamed: 0,a,b_x,c_x,d_x,e,f,g,h,i,j,k,b_y,c_y,d_y
1992,Lund_01646,Classical architecture,Landmark,Architecture,Building,Sky,Facade,Monument,Column,Tourist attraction,Cloud,Lundagérd 8,f} Filipe Naif, Jun 2018
1995,Lund_01363,Landmark,Architecture,Building,Cathedral,Facade,Medieval architecture,Tourism,Steeple,Tower,City,Lundagérd,Antoinette King, May 2018
1998,Lund_01751,Property,Building,Estate,Town,Public space,Palace,Tree,City,House,Sky,Lundagérd,Annette Friberg, Aug 2018
1999,Lund_02216,Property,Public space,Tree,Real estate,Landscape,Playground,Leisure,Land lot,Plant,Recreation,Rostréttsgatan lekpl:,&% Florian Weissbac, Aug 2018
2008,Lund_00050,Transport,Train station,Rolling stock,Mode of transport,Railway,Public transport,Train,Vehicle,Track,Passenger car,"‘é"" [N","‘é"" [N", Aug 2018
2015,Lund_02847,Building,Landmark,Architecture,Medieval architecture,Tree,Estate,Château,Place of worship,Stately home,Church,[T L He 1 BT,""" [V EWEEEG)", Jun 2018
2025,Lund_01269,Garden,Flower,Estate,Spring,Palace,Plant,Mansion,Building,Château,Botany,Lundagérd,Mohammad A.M, May 2018
2037,Lund_01087,Building,Property,Landmark,Architecture,House,Mansion,Estate,Historic house,Stately home,Tree,[T TV TTET 3 T,[T TV TTET 3 T, Jan 2018
2039,Lund_00844,Landmark,Estate,Garden,Architecture,Spring,Botany,Mansion,Tree,Plant,Sky,Lundagérd,@’ Victor Lindellee, May 2018
2041,Lund_01406,Building,Landmark,Architecture,Property,Medieval architecture,Stately home,Tree,Château,Steeple,Church,Lund Cathedral,A ' Anna Ostrowska, Jul 2018
2051,Lund_01094,Landmark,Architecture,Building,Tower,Church,Medieval architecture,Facade,Place of worship,Sky,Classical architecture,Lundagard ¢,V VanYu, May 2018
2057,Lund_02588,Body of water,Natural landscape,Sky,Water,Reflection,Cloud,Tree,Natural environment,Lake,Water resources,Nobbelbvs mosse,Q‘ Markus Olsson, Jan 2018
2059,Lund_02278,Natural landscape,Body of water,Nature,Water,Bank,River,Tree,Vegetation,Natural environment,Nature reserve,Nobbel6vs mosse,Bjorn Dilton, Jun 2018
2064,Lund_00413,Building,Landmark,Architecture,Classical architecture,Mansion,Palace,Estate,House,Facade,Official residence,Lundagérd 8,i© martinaw, Jun 2018
2076,Lund_02596,Grassland,Plain,Natural environment,Sky,Prairie,Pasture,Steppe,Ecoregion,Land lot,Meadow,Klosteréingshdjden,@ ) Banne Rumengal, May 2018
2077,Lund_01398,Fountain,Daytime,Water feature,Garden,Grass,Botanical garden,Park,Landscape,Landscaping,Lawn,Stadsparken,L) UIf Zimmermann, Aug 2018
2080,Lund_01842,Building,Town,Property,Human settlement,City,Architecture,Vehicle,Car,Facade,Neighbourhood,Lundagérd {,yﬂ Bogdan Kostiv, Feb 2018
2093,Lund_00773,Building,Landmark,Architecture,Medieval architecture,Stately home,Estate,Waterway,Castle,Château,Tree,Kungshuset ¢,S ShaMar, Mar 2018
2095,Lund_02024,Classical architecture,Building,Architecture,Landmark,Facade,Tourist attraction,Seat of local government,Palace,Courthouse,House,Lundagérd ¢,ARSIl, Jun 2018
2099,Lund_02905,Building,Houseplant,Interior design,Architecture,Plant,Ceiling,Real estate,Roof,House,Floor,0spAB Plant Departr,D Day Time,Sep 2018
2100,Lund_00151,City,Town,Town square,Tree,Plaza,Public space,Human settlement,Building,Mixed-use,Street,"‘é"" [N","‘é"" [N", Aug 2018
2107,Lund_00568,Landmark,Architecture,Sky,Town,Public space,Water,Building,City,Town square,Iron,Lundagérd 9,ﬂ»«;‘ B, Jul 2018
2109,Lund_00531,Medieval architecture,Landmark,Architecture,Classical architecture,Building,Place of worship,Historic site,Church,Parish,Cathedral,Lund Cathedral ¢,@. Ronald T., Jun 2018
2111,Lund_02902,Floor,Building,Flooring,Room,Table,Leisure centre,Interior design,Architecture,Leisure,Hardwood,Actic Vikingahallen,ﬂ) Mr.Roman Lak, Jan 2018
2113,Lund_01925,Town,City,Human settlement,Building,Downtown,Plaza,Public space,Architecture,Mixed-use,Urban area,Stortorget,Florian Weissbac, Aug 2018
2114,Lund_02288,Snow,Winter,Architecture,Property,Freezing,Transport,Neighbourhood,Mixed-use,Building,Residential area,HSB BRF Linero I Lur,Kieu Phuong Nar, Mar 2018
2115,Lund_02104,Property,House,Green,Estate,Building,Home,Cottage,Architecture,Manor house,Grass,Botanical Garden,@ Hans Jirgen Klai, Sep 2018
2119,Lund_02132,Landmark,Sky,Tower,Town,Architecture,Building,Steeple,City,Spire,Church,Lund Cathedral ¢,M Mirek Bartyzel, Sep 2018
2126,Lund_02220,Architecture,Building,Commercial building,Property,Facade,Headquarters,Corporate headquarters,Sky,Mixed-use,Real estate,MAX IV Laboratory,‘ John Eckerdal, Sep 2018
2127,Lund_02290,Body of water,Water resources,Nature,Water,Stream,Vegetation,Watercourse,Natural landscape,Riparian zone,Waterway,Rinnebiéck Gorge,",,% Daniel Nilsson", Jun 2018
2128,Lund_02259,Body of water,Water,Nature,Vegetation,Water resources,Riparian zone,Watercourse,River,Natural landscape,Bank,Rinnebick Gorge 2,¢ LEIE RN, Jul 2018
2132,Lund_00424,Landmark,Building,Architecture,Town,City,Human settlement,Stately home,Château,Estate,Palace,[T T VT T 01 T,‘? Jefri Tamba, Apr 2018
2134,Lund_00293,Landmark,Architecture,Building,Sky,Classical architecture,Medieval architecture,Place of worship,Church,Cathedral,Historic site,Lundagérd 9,= Norbert Derbl, Jul 2018
2136,Lund_01469,Landmark,Garden,Mansion,Palace,Flower,Spring,Architecture,Estate,Building,Stately home,Lundagérd,% Mohammad A.M, May 2018
2137,Lund_00913,Water,Water resources,Reflecting pool,Waterway,Architecture,Botany,Tree,River,Sky,Watercourse,Lundagérd,@) Habib ErRachici, May 2018
2142,Lund_00218,Night,Light,Lighting,Architecture,Building,Facade,House,City,Hotel,,"‘é"" [N","‘é"" [N", Aug 2018
2143,Lund_02407,Building,Town,Medieval architecture,Architecture,Neighbourhood,Arch,Church,Facade,Vehicle,City,Katedralskolan,% Zina Mazurkevyc, Jun 2018
2147,Lund_02743,Architecture,Building,Facade,House,Commercial building,Headquarters,Community centre,Corporate headquarters,,,Lund MAX IV,é Kevyn Danuway, Apr 2018
2155,Lund_02113,Water resources,Body of water,Pond,Watercourse,Water,Fish pond,Natural landscape,Nature reserve,Bank,Riparian zone,Stadsparken 9,@ Jonas Lundin, Sep 2018
2156,Lund_00150,Building,Property,Town,Facade,Neighbourhood,Architecture,Snow,Window,Real estate,House,e Valeria Maciu,e Valeria Maciu, Mar 2018
2158,Lund_02095,Landmark,Medieval architecture,Architecture,Building,Town,Historic site,Wall,Sky,Facade,Church,[T L He G B T,(é 7 Paulina Belenitsk, Sep 2018
2161,Lund_00152,Public space,Building,Human settlement,Architecture,City,College,Campus,Tree,Walking,Tourism,"‘é"" [N","‘é"" [N", Aug 2018
2163,Lund_02643,Leaf,Sky,Tree,Autumn,Wilderness,Biome,Urban area,Morning,Residential area,City,Rotundan,R  Risto Lazarevic, Oct 2018
2173,Lund_00496,Building,Landmark,Property,Architecture,Mansion,Estate,House,Palace,Tree,Official residence,Lundagérd,ﬂ Jaime Mora Salv, Jun 2018
2176,Lund_01913,Landmark,Sky,Steeple,Architecture,Town,Tree,Building,City,Church,Urban area,Lund Cathedral,\$ Mandana Raghet, Jul 2018
2181,Lund_00445,Landmark,Architecture,Building,Medieval architecture,Classical architecture,Sky,Place of worship,Church,Facade,Historic site,Lund Cathedral,% Zina Mazurkevyc, Jun 2018
2191,Lund_01588,Sky,Architecture,Landmark,Building,Steeple,Spire,Church,Tourism,City,Roof,Café Ariman,Pedro J Martin, May 2018
2192,Lund_01053,Landmark,Architecture,Town,Steeple,Building,House,Sky,Roof,Church,Spire,Kulturen,M Maria Klanac, Apr 2018
2198,Lund_01426,Medieval architecture,Historic site,Landmark,Architecture,Place of worship,Building,Ruins,Church,Sky,Ancient history,Klosterkyrkan ¢,‘ John Eckerdal, Apr 2018
2208,Lund_01075,Building,Landmark,Property,Architecture,Estate,Palace,Mansion,Classical architecture,Sky,House,Lundagérd,‘a Sapkaris Nikolao, Aug 2018
2215,Lund_00149,Town,Building,Tourism,Architecture,City,Vacation,House,Leisure,Town square,Plaza,@ Yamanbg BULGA,@ Yamanbg BULGA, Jan 2018
2221,Lund_01310,Natural landscape,Nature,Green,Sky,Grassland,Grass,Natural environment,Tree,Pasture,Water,Sankt Hans Hill ¢,AS.7, Apr 2018
2224,Lund_01371,Building,Property,Real estate,Rest area,Architecture,House,Mixed-use,City,,,Daniel Danhejd,Daniel Danhejd, Apr 2018
2227,Lund_02641,Roof,Snow,Town,Winter,House,Neighbourhood,Home,Sky,Residential area,Architecture,Grand Hotel Lund ¢,Fabio Romeo, Mar 2018
2235,Lund_02676,Natural landscape,Tree,Grass,Walking,Botany,Spring,Waterway,Grass family,Sky,Plant,Rinnebick Gorge,Rinnebick Gorge, Apr 2018
2239,Lund_03096,Property,House,Home,Town,Building,Winter,Residential area,Architecture,Snow,Sky,Ljungs Handel,M) Mattias Onsdorff, Mar 2018
2243,Lund_02832,Aerial photography,Residential area,Suburb,Bird's-eye view,Metropolitan area,Urban area,Neighbourhood,Urban design,City,Human settlement,Lundagérd 8,@ Daniel Klein, Aug 2018
2247,Lund_01339,Building,Estate,Landmark,Property,Palace,Mansion,Architecture,Stately home,Château,Official residence,qﬁi Maxime LMA,qﬁi Maxime LMA, Aug 2018
2249,Lund_00070,Building,Landmark,Architecture,Medieval architecture,Town,Church,Facade,City,Historic site,Place of worship,@ Hans Jirgen Klai,@ Hans Jirgen Klai, Sep 2018
2252,Lund_02416,Grass,Green,Sport venue,Artificial turf,Public space,Lawn,Playground,Plant,Outdoor play equipment,Recreation,Fossilparken,] y Tommy Garting, Sep 2018
2258,Lund_02411,Fountain,Water,Water feature,Public space,Tree,Architecture,Spring,Town square,City,Park,Stadsparken,"@‘, Jonas Blomgqvist", May 2018
2260,Lund_02388,Filling station,Fuel,Gasoline,Building,Transport,Vehicle,Petroleum,Gas,Business,Car,CircleK,@ Accede'To Vegar, Jun 2018
2263,Lund_00432,Landmark,Architecture,Building,Sky,Town,Church,City,Steeple,Facade,Cathedral,Lund Cathedral g,a ) andrea lucaci, Apr 2018
2264,Lund_03161,Nature,Water,Vegetation,River,Water resources,Natural environment,Watercourse,Waterway,Wilderness,Tree,Rinnebick Gorge 2,¢ LEIE RN, Jul 2018
2265,Lund_00801,Building,Human settlement,City,Architecture,Palace,Plaza,Estate,Mansion,Stately home,University,Lundagérd,‘; Ago Pértelpoeg, Jun 2018
2268,Lund_00079,Building,Landmark,Architecture,Estate,Stately home,College,Sky,City,Campus,Tree,@ Hans Jirgen Klai,@ Hans Jirgen Klai, Sep 2018
2270,Lund_01167,Body of water,Natural landscape,Bank,Water resources,Pond,Nature,Water,Watercourse,River,Natural environment,Stadsparken ¢,ﬂ Wiestaw Buda, May 2018
2281,Lund_00512,Property,Building,Sky,Estate,Landmark,Architecture,Cloud,Mansion,Palace,House,Lundagérd,@ TR, Jun 2018
2287,Lund_02300,Body of water,Water,Water resources,Lake,Sky,River,Reservoir,Bank,Horizon,Shore,Rabysjon och Raby s,sairsad, May 2018
2293,Lund_00904,Landmark,Architecture,Building,Tree,Sky,Château,Botany,Estate,Steeple,House,Lundagérd 9,@ EONE Y, Aug 2018
2297,Lund_00205,Tree,Public space,Urban area,Town,Neighbourhood,Human settlement,Street,Mode of transport,City,Woody plant,"‘é"" [N","‘é"" [N", Aug 2018
2300,Lund_00187,Building,Landmark,Architecture,Sky,Property,Town,Urban area,Brick,House,Wall,Magle Konserthus,@ Hans Jirgen Klai, Sep 2018
2302,Lund_01677,Property,House,Building,Home,Town,Cottage,Architecture,Real estate,Facade,Medieval architecture,Lundagérd 8,lilia sanabria, May 2018
2306,Lund_02199,Natural landscape,Natural environment,Marsh,Wetland,Bank,Fen,Nature reserve,Freshwater marsh,Tidal marsh,Salt marsh,N[ AT T T,Maria Tracz, May 2018
2309,Lund_01382,Natural landscape,Body of water,Nature,Natural environment,Water resources,Nature reserve,Vegetation,Lake,Water,Bank,L TR TR,Koos van der Vo:, Jun 2018
2312,Lund_00068,Water transportation,Marina,Boat,Vehicle,Waterway,Dock,Boating,Watercraft,Harbor,Nonbuilding structure,"‘é"" [N","‘é"" [N", Aug 2018
2315,Lund_01813,Public space,Tree,Botanical garden,Botany,Garden,Park,Landscape,Landscaping,Grass,Architecture,Lundagérd 9,—i' BTy S, Aug 2018
2316,Lund_01477,Water,Botany,Water resources,Architecture,Tree,Botanical garden,Garden,Reflecting pool,Park,Plant,Lundagérd 9,C  Colin Nelson, Aug 2018
2317,Lund_02893,Vegetation,Water,Nature reserve,Tree,Botany,Pond,Bank,Botanical garden,House,River,Botanical Garden,;g. Mykola Kondrate, Aug 2018
2321,Lund_01976,Flower,Pond,Aquatic plant,Natural landscape,Plant,Watercourse,Water resources,Botany,Water,water lily,Botanical Garden,Lyudmila Yonkov, Jun 2018
2332,Lund_01414,Property,Building,Architecture,Estate,Urban area,Mansion,Castle,House,Manor house,Tree,Lundagérd 9,Patrizia Sichi, Apr 2018
2333,Lund_02082,Landmark,Mansion,Estate,Building,Architecture,Palace,Stately home,Official residence,Garden,Botany,Lundagérd,Per Junel, May 2018
2335,Lund_00096,Building,Medieval architecture,Town,Architecture,Church,Brick,Facade,Almshouse,Historic site,Photography,"‘é"" [N","‘é"" [N", Aug 2018
2337,Lund_00762,Building,Property,Landmark,Architecture,Estate,Town,Stately home,Mansion,House,City,Grand Hotel Lund |,Y Y 7, Oct 2018
2345,Lund_00777,Transport,Architecture,Landmark,Building,Mode of transport,Town,Vehicle,City,Facade,Tourism,Lundagérd 9,= Norbert Derbl, Jul 2018
2346,Lund_02347,Building,Product,Retail,Outlet store,Room,Inventory,Floor,Customer,Shelf,,Biltema,@ Marcelo Aguiar, May 2018
2355,Lund_02014,Property,Building,Tree,Estate,Architecture,Town,College,Campus,Public space,City,University Library,% William Térneber, May 2018
2356,Lund_02318,Transport,Architecture,Building,Facade,Commercial building,Glass,Real estate,Shade,House,Signage,Biltema,Mikael Jisander, Apr 2018
2360,Lund_01444,Classical architecture,Architecture,Landmark,Building,Facade,Column,Tourist attraction,City,Courthouse,Monument,Lundagérd 9,IR G, Apr 2018
2363,Lund_02714,Vegetation,Land lot,Hill,Rural area,Grass,Soil,Pasture,Grassland,Hill station,Plant community,Klosteréngshojden,Q Peter Nordensva, May 2018
2364,Lund_00220,Landmark,Building,Sky,Architecture,Property,Mansion,Palace,House,Classical architecture,Estate,Lundagérd,T Terese Larsson E, Jul 2018
2365,Lund_02590,Transport,Architecture,Sky,Building,Commercial building,Company,Facade,Vehicle,City,,- [I1ET T,” Hannes Carlsted, Aug 2018
2367,Lund_00090,Vegetation,Nature reserve,Tree,Nature,Green,Natural environment,Trail,Natural landscape,Forest,Jungle,"‘é"" [N","‘é"" [N", Aug 2018
2369,Lund_01609,Classical architecture,Landmark,Architecture,Building,Facade,Sky,Palace,City,House,Tourist attraction,Lundagérd 9,*9 Bogdan Tatar, Aug 2018
2375,Lund_02680,Residential area,Property,Sky,Architecture,Urban area,Building,Roof,Home,Suburb,House,Lund Nordanvig,/ isam altaliqani, Apr 2018
2380,Lund_01402,Building,Architecture,Landmark,Medieval architecture,Steeple,Church,Sky,City,Spire,Place of worship,Lund Cathedral,Lituanica Apartrr, Jan 2018
2381,Lund_00032,Public space,City,Town,Human settlement,Architecture,Mode of transport,Building,Tree,Town square,Bicycle,Rathaus,@ Hans Jirgen Klai, Sep 2018
2384,Lund_02367,Land lot,Grassland,Vegetation,Pasture,Natural environment,Field,Dirt road,Plain,Grass,Prairie,Killbybadet,@ Peter Nordensva, Jun 2018
2388,Lund_00714,Building,Property,Architecture,Estate,Landmark,Stately home,Mansion,Tree,City,Manor house,University Library,% William Térneber, May 2018
2392,Lund_01784,Landmark,Architecture,Building,Medieval architecture,Dome,Place of worship,Classical architecture,Dome,Baptistery,Church,Lund Cathedral ¢,Neha Soni, Jan 2018
2398,Lund_01035,Landmark,Public space,Plaza,Building,Architecture,Town square,City,Official residence,Plant,Estate,Lundagérd,'v Rafael Schwartz, May 2018
2405,Lund_00794,Building,Landmark,Architecture,Palace,Château,Property,Facade,Estate,Stately home,Classical architecture,Lundagérd,G  Giliana Gallegra, Aug 2018
2406,Lund_01295,Landmark,Architecture,Building,City,Town,Sky,Human settlement,Public space,Facade,Town square,Kulturen,Rashid almalkh z, Jul 2018
2408,Lund_00304,Building,Château,Property,Estate,Landmark,Architecture,Stately home,Manor house,Tree,Sky,University Library,Michael Karnerfc, Jul 2018
2410,Lund_00476,Building,Estate,Mansion,Landmark,Property,Palace,Stately home,Château,Architecture,Official residence,[T T VT,A ' Anna Ostrowska, Jul 2018
2411,Lund_00106,Transport,Line,Architecture,Wall,Residential area,Building,Facade,Track,House,Window,Lund H,F Kamal Dayob, Mar 2018
2415,Lund_02899,Sky,Field,Barley,Grassland,Rye,Natural environment,Plain,Grain,Prairie,Agriculture,L TR TR,\ARYIE T EEG RV ED, Jun 2018
2419,Lund_02323,Natural landscape,Vegetation,Nature,Nature reserve,Water,Tree,Green,Watercourse,Natural environment,Biome,- T .,llapse side panel 9 N, May 2018
2429,Lund_01527,Landmark,Architecture,Building,Medieval architecture,Church,Facade,Place of worship,Historic site,Sky,Arch,Lund Cathedral,{‘j Pascal BASROGE, Jun 2018
2434,Lund_00738,Building,Classical architecture,Mansion,Architecture,Landmark,Palace,Estate,House,Official residence,Sky,Lundagérd,G  Giliana Gallegra, Aug 2018
2442,Lund_00585,Landmark,Architecture,Building,Sky,Church,Town,Place of worship,Steeple,Medieval architecture,City,Lundagérd ¢,(OFLE, Jul 2018
2454,Lund_01644,Landmark,Architecture,Medieval architecture,Building,Sky,Place of worship,Cathedral,Classical architecture,Gothic architecture,Spire,Lund Cathedral,Sascha Bleuler, Jul 2018
2458,Lund_02789,Architecture,Sky,Race track,Sport venue,Urban area,Building,Infrastructure,City,Photography,Airport,Rabysjon och Raby s,"r,& Tihomir Vukovic", Mar 2018
2464,Lund_01570,Building,Architecture,Landmark,Classical architecture,Palace,Facade,Official residence,City,Mansion,House,Lundagérd 9,koyel pal, Feb 2018
2465,Lund_00227,Building,Estate,Mansion,Property,Landmark,Palace,Architecture,Official residence,House,Classical architecture,Lundagérd 9,A) Anna Riggio, Aug 2018
2474,Lund_02433,Estate,Property,Building,Landmark,Architecture,Sky,Mansion,House,Tree,Home,Lundagérd,R Ryan Lannigan, Oct 2018
2475,Lund_00093,Road,Dirt road,Mode of transport,Vehicle,Infrastructure,Off-roading,Ecoregion,Thoroughfare,Car,Sand,B Babulal Yadav,B Babulal Yadav, Mar 2018
2479,Lund_02394,Building,Architecture,Property,House,Facade,Home,Real estate,Window,Mixed-use,Commercial building,Greenhouse,N ' New Greenhouse, Jan 2018
2485,Lund_01622,Town,City,Public space,Human settlement,Tourism,Building,Architecture,Street,Pedestrian,Town square,[T L He 1 BT,Matthew H. Motz, Jun 2018
2487,Lund_03184,Estate,Property,Building,Mansion,Architecture,House,Official residence,Sky,Palace,Home,Lundagérd 9,@ Daniel Klein, Aug 2018
2489,Lund_02437,Building,Sky,Landmark,Architecture,Property,Town,Château,Palace,Estate,Tree,LTS T T T,D ) Daniel Wessel, Oct 2018
2491,Lund_00672,Landmark,Building,Architecture,Classical architecture,Palace,Mansion,Sky,Estate,House,Tree,Lundagérd,& Bea Kovacsovics, Mar 2018
2501,Lund_01542,Landmark,Architecture,Sky,Public space,Building,Tree,Iron,Town square,City,Fountain,Lundagérd,) ravio ERachici, May 2018
2505,Lund_00781,Estate,Building,Mansion,Palace,Property,Château,Architecture,Landmark,Stately home,House,Lundagérd 9,S  Sheila Sang, Aug 2018
2512,Lund_01026,Landmark,Architecture,Sky,Building,Mansion,Estate,House,Palace,Tree,City,Lundagérd,R ' Rodica Adamest, May 2018
2513,Lund_02607,Architecture,Building,Sky,Water,Estate,Tree,House,Cloud,River,Mansion,Lundagérd 9,-@ PN, Jul 2018
2518,Lund_02512,Gym,Physical fitness,Room,Floor,Flooring,Sport venue,Building,Exercise,Hardwood,Weight training,Fitness24Seven,@ Simone Pellegrin, Mar 2018
2519,Lund_01286,Restaurant,Building,Fast food restaurant,Architecture,Sky,Diner,Facade,House,Fast food,Business,Bo-Agne Jonssol,Bo-Agne Jonssol, Apr 2018
2520,Lund_01074,Building,Palace,Estate,Sky,Mansion,Cloud,Château,Architecture,Stately home,House,Lundagérd,& Nicolas Brochu, Jun 2018
2527,Lund_00135,Property,House,Cottage,Home,Building,Real estate,Farmhouse,Roof,Estate,Tree,"‘é"" [N","‘é"" [N", Aug 2018
2529,Lund_00200,Architecture,Transport,Sky,Urban area,Residential area,Neighbourhood,Winter,Snow,Building,Metropolitan area,Lund H,"‘@.""S Kamal Dayob", Mar 2018
2532,Lund_00870,Building,Estate,Property,Mansion,House,Architecture,Landmark,Stately home,Home,Manor house,Lundagérd 9,@ Daniel Klein, Aug 2018
2533,Lund_00059,Property,Landmark,Building,Estate,Statue,Sculpture,Architecture,Mansion,House,Stately home,"‘é"" [N","‘é"" [N", Aug 2018
2535,Lund_00340,Building,Landmark,Sky,Architecture,Property,Town,Human settlement,City,Estate,Château,University Library,% Guillermo Fronte, Sep 2018
2541,Lund_00644,Building,Property,Architecture,Landmark,Estate,Mansion,Palace,Classical architecture,House,Facade,Lundagérd 9,Lundagérd 9, Jun 2018
2546,Lund_02494,Goal,Sky,Sport venue,Cloud,Atmosphere,Grass,Football,Player,Stadium,Net,Klostergérdens IP,Florian Weissbac, Sep 2018
2555,Lund_01663,Sky,Daytime,Public space,Tree,Grass,Park,Garden,Botany,Cloud,Road,Stadsparken,Catalina vasquez, Jun 2018
2560,Lund_01349,Natural landscape,Green,Tree,Grass,Garden,Public space,Waterway,Park,Botany,Walkway,Botanical Garden,} Pl, May 2018
2564,Lund_02017,Body of water,Waterway,Canal,Water,Water transportation,Sky,River,Bridge,Channel,Town,Coop Konsum,J  Janus sobrzezeje, Aug 2018
2565,Lund_00232,Lighting,Night,Building,Architecture,Tree,Metropolitan area,City,Light fixture,Metropolis,Restaurant,"‘é"" [N","‘é"" [N", Aug 2018
2567,Lund_01362,Garden,Flower,Estate,Spring,Palace,Plant,Mansion,Building,Château,Botany,Lundagérd,% Mohammad A.M, May 2018
2574,Lund_00270,Architecture,Building,Medieval architecture,Landmark,Classical architecture,Cathedral,Facade,Gothic architecture,Place of worship,Historic site,[T DT TN ET,6 Ask Gasi, Jun 2018
2577,Lund_03032,Sport venue,Tennis court,Leisure centre,Tennis,Leisure,Racquet sport,Sports,Line,Net,Tennis Equipment,Actic Vikingahallen,ﬂ) Mr.Roman Lak, Jan 2018
2579,Lund_02547,,,,,,,,,,,Rabysjon och Raby s,§ Anastasia Kantol, Apr 2018
2589,Lund_01102,Landmark,Building,Architecture,Sky,City,Daytime,Town,Human settlement,Urban area,Facade,The More Hotel Lunc,C) Carlo Pezzoli, Jun 2018
2593,Lund_00995,Property,Estate,House,Natural landscape,Château,Building,Manor house,Mansion,Tree,Botany,Botanical Garden,S  Sheila Sang, Aug 2018
2603,Lund_00377,Estate,Building,Property,Mansion,Landmark,Palace,Stately home,Manor house,Architecture,Château,Lundagérd,L) UIf Zimmermann, Aug 2018
2604,Lund_02096,Property,Building,Architecture,House,Estate,Stately home,Brick,Historic house,Almshouse,Home,Gamla Biskopshuset,ﬁ Jonathan Lundbe, May 2018
2605,Lund_01468,Landmark,Garden,Mansion,Palace,Flower,Spring,Architecture,Estate,Building,Stately home,Lundagérd,% Mohammad A.M, May 2018
2609,Lund_02605,Humpback bridge,Water,Tree,Water resources,Rock,Infrastructure,Architecture,Arch,Tunnel,Watercourse,Rinnebick Gorge,Q Daniel Nilsson, Aug 2018
2618,Lund_02350,Sport venue,Team sport,Ball game,Player,Grass,Football,Soccer-specific stadium,Sports,Soccer,Competition event,Klostergérdens IP,U  ulf svanstrom, Apr 2018
2622,Lund_02418,Estate,Building,Property,Mansion,Palace,Stately home,Architecture,Château,Sky,House,Lundagérd {,@} BEEOEl ], May 2018
2623,Lund_00894,Building,Château,Estate,Palace,Mansion,Architecture,Stately home,Castle,Waterway,House,Lundagérd,@%ﬁ Anders Sjostrom, Jun 2018
2634,Lund_00041,Town,City,Building,Human settlement,Transport,Neighbourhood,Architecture,Downtown,Urban area,Street,"‘é"" [N","‘é"" [N", Aug 2018
2635,Lund_01389,Landmark,Architecture,Building,Sky,Medieval architecture,Town,Church,City,Classical architecture,Cathedral,[T T o1 T 1T,E ) Eve Fox, Aug 2018
2638,Lund_00154,Marina,Waterway,Dock,Harbor,Port,Sky,Architecture,Infrastructure,City,Vehicle,"‘é"" [N","‘é"" [N", Aug 2018
2641,Lund_00175,Building,Architecture,Landmark,Property,Tree,House,Mansion,Church,Estate,Stately home,‘i’) [N,‘i’) [N, Aug 2018
2642,Lund_02399,Grassland,Pasture,Grass,Land lot,Natural landscape,Natural environment,Field,Meadow,Lawn,Grass family,Nobbelbvs mosse,3 Michael Hanssor, Jan 2018
2646,Lund_01281,Building,Medieval architecture,Architecture,Stately home,Estate,Grass,Place of worship,Historic site,Church,Almshouse,7 O CUE,Martin Ingemans, Apr 2018
2649,Lund_01230,Sky,Landmark,Cloud,Architecture,Tree,Town,Church,Mountain,Grass,Building,Lundagérd 8,ﬁ' paul fackler, Apr 2018
2659,Lund_00687,Property,Landmark,Estate,Mansion,Garden,Public space,Building,Architecture,Spring,House,Lundagérd,H Hans Blomgren, May 2018
2662,Lund_00216,Town,Sky,Property,House,Residential area,Home,Building,Street,Neighbourhood,Cloud,0 Valeria Maciu,0 Valeria Maciu, Mar 2018
2663,Lund_01989,Landmark,Classical architecture,Building,Architecture,Mansion,Palace,Stately home,Official residence,Estate,Presidential palace,Lundagérd,& Bea Kovacsovics, Mar 2018
2666,Lund_02774,Grassland,Nature,Meadow,Grass,Green,Pasture,Natural landscape,Land lot,Natural environment,Lawn,Nobbelbvs mosse,ﬁ Donna, May 2018
2667,Lund_00825,Water,Building,Architecture,Estate,Tree,Sky,Palace,Grass,Tourism,House,Lundagérd,) ravio ERachici, May 2018
2674,Lund_00823,Landmark,Architecture,Building,Estate,Water,Stately home,Mansion,Palace,Reflecting pool,Villa,Lundagérd,I ERER T, Jul 2018
2676,Lund_02598,Sky,Natural landscape,Water,Sunset,River,Reflection,Cloud,Morning,Evening,Light,L TR TR,\ARYIE T EEG RV ED, Jun 2018
2683,Lund_02544,Architecture,Property,Building,Facade,Arch,House,Sky,Roof,Medieval architecture,Historic site,Stora Raby Kyrka,"',& Meta Larsson", Sep 2018
2688,Lund_01881,Landmark,Architecture,Building,Medieval architecture,Sky,Church,Classical architecture,Facade,Place of worship,Historic site,Lund Cathedral :,H  Horst Hesener, Jun 2018
2689,Lund_01378,Architecture,Building,Water,Tree,Grass,House,Garden,Courtyard,Plant,Cobblestone,Kulturen,‘ Marion Kaletta, Apr 2018
2695,Lund_01904,Architecture,Landmark,Building,Classical architecture,Facade,House,Palace,Sky,City,Statue,Lundagérd,Anders Sjostrom, Jun 2018
2700,Lund_02214,Body of water,Water resources,Stream,Riparian zone,Water,Nature,Watercourse,Creek,Stream bed,Arroyo,Rinnebick Gorge 2,LCIECHIRENT, Jul 2018
2701,Lund_01750,Property,Transport,Architecture,Town,Building,House,Neighbourhood,Human settlement,City,Residential area,Lundagérd 9,.@ UIf Larsson, Sep 2018
2702,Lund_01525,Body of water,Pond,Bank,Water,Waterway,Reflection,Natural landscape,Tree,Canal,River,Botanical Garden,Jens Jgrgen Lykk, Apr 2018
