Unnamed: 0,a,b_x,c_x,d_x,e,f,g,h,i,j,k,b_y,c_y,d_y
1376,Lund_02716,Building,Retail,Outlet store,Boutique,Marketplace,Bazaar,,,,,Jakt & Friluftsgarder,yg LR, May 2017
1379,Lund_00113,Vehicle,Town,Car,Urban area,Transport,Street,Landmark,Mode of transport,Architecture,Neighbourhood,9 Sumeet Ranjan S,9 Sumeet Ranjan S, May 2017
1380,Lund_01812,Architecture,Building,Landmark,Sky,Town,Facade,City,Classical architecture,Medieval architecture,Urban area,Lund Cathedral,Josef Magnusso, Jun 2017
1382,Lund_03123,Sky,Natural environment,Road,Plain,Cloud,Infrastructure,Beach,Land lot,Ocean,Coast,@ Dorota Gebusia,@ Dorota Gebusia, Jul 2017
1387,Lund_01790,Building,Architecture,Landmark,Classical architecture,Palace,Facade,House,Sky,Courthouse,Mansion,Lundagérd g,‘\;) Vesna Fati¢, May 2017
1388,Lund_00786,Estate,Property,Garden,Lawn,Home,House,Natural landscape,Botanical garden,Building,Grass,Botanical Garden,u& Andreas Gillberg, Aug 2017
1389,Lund_01942,Crane,Urban area,Construction,Metropolitan area,Architecture,Sky,Transport,City,Building,Condominium,Kommunhuset Kristz,Jack Forsberg, May 2017
1390,Lund_02618,Sidewalk,Lane,Road,Asphalt,Residential area,Public space,Sky,Daytime,Tree,Neighbourhood,Netto,% (UTEEIEY CERE, Sep 2017
1398,Lund_01280,Landmark,Architecture,Building,Town,Church,Facade,Place of worship,Steeple,Cathedral,Sky,Lund Cathedral,Per-Inge Strém, Jul 2017
1400,Lund_00580,Estate,Building,Mansion,Palace,Property,Official residence,Stately home,Château,Architecture,Manor house,Lundagérd 8,@ Erik Westrup, Sep 2017
1401,Lund_01178,Sky,Tree,Leaf,Grass,Cloud,Daytime,Architecture,House,Autumn,Town,Bjeredsparken,% William Térneber, Oct 2017
1404,Lund_02234,Body of water,Natural landscape,Nature,Water,Water resources,Natural environment,Vegetation,Bank,Nature reserve,River,Jeremiah S. Rich,Jeremiah S. Rich, Jun 2017
1406,Lund_02145,Natural landscape,Nature,Vegetation,Nature reserve,Tree,Natural environment,Bank,Waterway,Canal,Wilderness,Botanical Garden,Dennis Svartek, Aug 2017
1413,Lund_00662,Building,Estate,Palace,Mansion,Official residence,Stately home,Property,Landmark,Château,Classical architecture,Lundagérd 9,A  Albert Peter, Jul 2017
1416,Lund_02773,Product,Building,Retail,,,,,,,,Biltema,Albin Roslund, Jun 2017
1419,Lund_00469,Estate,Building,Mansion,Property,Palace,Official residence,Architecture,House,Stately home,Classical architecture,Lundagérd,@ Anders Sjostedt, Jul 2017
1421,Lund_03169,Natural landscape,Nature,Natural environment,Marsh,Nature reserve,Water,Wetland,Sky,Bank,Floodplain,L TR TR,Charlotte Skarin, May 2017
1424,Lund_01493,Tree,Architecture,Building,Estate,Plant,Château,Palace,,,,[T L He 1 BT,. EECIen, Sep 2017
1425,Lund_00611,Property,Estate,Building,House,Architecture,Tree,Grass,Mansion,Manor house,Home,University Library,l\‘ IEELEI VLT, Jul 2017
1426,Lund_00619,Building,Architecture,Town,Landmark,Cathedral,Church,Tourism,Facade,City,Place of worship,27 juli 2017.,H> Helén Johanssor, Jul 2017
1429,Lund_00771,Building,Estate,Palace,Mansion,Official residence,Château,Stately home,Landmark,Classical architecture,Presidential palace,Hokeriet g,@ Sten Olsson, Jul 2017
1430,Lund_00259,Landmark,Medieval architecture,Building,Architecture,Château,Estate,Stately home,Baptistery,Tree,Classical architecture,[T L He 1 BT,& Timofei Muntean, Apr 2017
1433,Lund_01694,Property,Estate,Building,House,Home,Mansion,Manor house,Château,Historic house,Tree,Viktor Erik Jense,Viktor Erik Jense, Jun 2017
1436,Lund_01709,Sky,Mountain,Cloud,City,Recreation,Landscape,Tourist attraction,Winter,Roof,Park,Chadis Livs,Rohan Jn. Baptis, Jan 2017
1439,Lund_00318,Building,Landmark,Architecture,Town,City,Human settlement,Steeple,Sky,Medieval architecture,Facade,Lund Tourist Center,@ Lars Welin, Jul 2017
1444,Lund_00560,Building,Landmark,Architecture,Property,Palace,Stately home,Estate,Classical architecture,Château,Facade,Lundagérd,ESRVNTISVIN: Y, Aug 2017
1446,Lund_01214,Property,Building,Residential area,Public space,Architecture,Botany,Neighbourhood,House,Real estate,Tree,Lundagérd 9,P Pulak Barua, Sep 2017
1447,Lund_00872,Building,Palace,Estate,Landmark,Official residence,Mansion,Architecture,Stately home,Presidential palace,Plaza,'j.f Matthias Lauer,'j.f Matthias Lauer, Jul 2017
1450,Lund_02197,Building,Property,Architecture,Mixed-use,Apartment,Neighbourhood,House,Residential area,Real estate,Commercial building,Asylen,ﬁ BN PN R, Aug 2017
1451,Lund_00587,Landmark,Architecture,Medieval architecture,Sky,Building,Spire,Steeple,Tower,Historic site,Church,Lund Cathedral :,[ ‘&f‘ (T A e, Apr 2017
1453,Lund_01431,Metropolitan area,Waterway,Architecture,City,Mixed-use,Building,Human settlement,Urban area,Condominium,Tower block,Loppmarknad,J) JAKAWAT PUMP, May 2017
1454,Lund_00500,Château,Building,Estate,Property,Palace,Mansion,Manor house,House,College,Architecture,Bantorget -,L. -, Jul 2017
1458,Lund_01933,Property,Grass,House,Green,Building,Lawn,Home,Real estate,Residential area,Estate,Tridgéardsverandan,6 IR DL, Sep 2017
1459,Lund_03057,Road,Sky,Field,Dirt road,Green,Grass,Lane,Grassland,Natural environment,Tree,[ TR DR,%‘ mari pelinder, Jun 2017
1462,Lund_01887,Tree,Spring,Blossom,Natural landscape,Flower,Plant,Grass,Cherry blossom,Sky,Botany,Botanical Garden ¢,Jorgen Grahn, Apr 2017
1464,Lund_02438,Natural landscape,Body of water,Nature,Sky,Vegetation,Nature reserve,Water resources,Water,Lake,Natural environment,L TR TR,O ) Olexiy Avramche!, Aug 2017
1466,Lund_01738,Garden,Lawn,Yard,Natural landscape,Botanical garden,Grass,Walkway,Landscape,Flower,Landscaping,Botanical Garden,Hasse Johansso, Aug 2017
1467,Lund_00481,Landmark,Building,Classical architecture,Architecture,Property,House,Estate,Mansion,Courthouse,Historic house,Underground Street |,Underground Street |, Jul 2017
1474,Lund_02817,Landmark,Building,Architecture,Sky,Town,City,Facade,Historic site,Church,Tourism,Stadsparken,J  Jonathan Ohrling, May 2017
1475,Lund_02510,Natural landscape,Natural environment,Vegetation,Water,Nature reserve,Wilderness,Tree,Sky,Bank,River,. Pavel Larsson,. Pavel Larsson, Oct 2017
1478,Lund_00196,Residential area,Building,Neighbourhood,Town,Human settlement,Property,City,Apartment,Mixed-use,Architecture,e Sumeet Ranjan S,e Sumeet Ranjan S, May 2017
1479,Lund_01635,Natural landscape,Nature,Sport venue,Nature reserve,Natural environment,Pond,Tree,Grass,Bank,Land lot,Sankt Jorgen Park,Sankt Jorgen Park, Jun 2017
1487,Lund_01958,Landmark,Vehicle,Architecture,Town,Building,Car,Wall,City,Tourism,City car,Lund Cathedral ¢,Reine Himmer, Sep 2017
1498,Lund_00725,Palace,Building,Estate,Landmark,Mansion,Architecture,Château,Stately home,Official residence,House,Lundagérd,I\ SRV, Jul 2017
1502,Lund_02882,Property,Building,Architecture,Tree,Estate,Urban area,House,Manor house,Mansion,Sky,. jLarsen,. jLarsen, Aug 2017
1505,Lund_00979,Landmark,Medieval architecture,Architecture,Building,Church,Place of worship,Steeple,Cathedral,Facade,Classical architecture,DI TN G BT T,"-"";h‘ Larysa Rehab", May 2017
1510,Lund_02247,Straw,Hay,Hut,Grass,Grass family,Tree,Environmental art,Rural area,Plant,Thatching,-1 TL T B T B G G,Richard Nilsson, May 2017
1511,Lund_02913,Sky,House,Morning,Cloud,Rural area,Architecture,Tree,Home,Building,Grass,Virpingeskolan ¢,o Jef Kong, May 2017
1513,Lund_00583,Estate,Building,Mansion,Palace,Landmark,Property,Stately home,Official residence,Château,Architecture,Lundagérd,N WO Y G, May 2017
1514,Lund_00089,Tree,Woody plant,Sky,Plant,Spring,Grass,Leaf,Daytime,Botany,Flower,9 Sumeet Ranjan S,9 Sumeet Ranjan S, May 2017
1517,Lund_00067,Property,Building,Architecture,House,Facade,,,,,,"l\i, Stana Minincic","l\i, Stana Minincic", Jul 2017
1518,Lund_01809,Building,Town,Mixed-use,Neighbourhood,Architecture,Facade,City,House,Vehicle,Metropolitan area,Coop Konsum,Henrik Queckfelc, Jan 2017
1520,Lund_01475,Town,City,Street,Human settlement,Building,Urban area,Road,Architecture,Public space,Downtown,[T TV HTET 3 T,a Abubakar M, Aug 2017
1523,Lund_02521,Product,Industry,Factory,Machine,Building,Engineering,Metal,,,,MAX IV Laboratory,p‘ Indré Kolojanska, May 2017
1524,Lund_02926,Building,Property,Architecture,Facade,Real estate,House,Interior design,Home,Mixed-use,,[ RL TN T H,o Travel to, Jul 2017
1527,Lund_02319,Sky,Water,Dock,Water resources,Morning,Boardwalk,River,Lake,Horizon,Waterway,Rabysjon och Raby s,q ﬁ Joakim Erlandss, May 2017
1530,Lund_01086,Medieval architecture,Architecture,Building,Landmark,Place of worship,Classical architecture,Church,Facade,Historic site,Parish,[T L He 1 BT,. EECIen, Sep 2017
1534,Lund_02665,Nature reserve,Water resources,Natural landscape,Watercourse,Bank,Riparian zone,Biome,Water,Rock,Tree,Rinnebick Gorge,e S YD R E, Jul 2017
1535,Lund_00886,Building,Property,Architecture,Landmark,Stately home,Mansion,Estate,Historic house,Château,Facade,Bantorget,0 ) Orsolya Stefanic:, Mar 2017
1537,Lund_02330,Sky,Cloud,Daytime,Natural landscape,Natural environment,Horizon,Plain,Morning,Mountain,Atmosphere,Klosteréingshdjden,Ragnar Staalgrer, Sep 2017
1540,Lund_01882,Building,Town,Transport,Vehicle,Architecture,Residential area,City,Neighbourhood,Car,House,Lund Market Hall,ﬁﬁ LR Ny, Jul 2017
1549,Lund_00700,Landmark,Architecture,Building,Sky,Medieval architecture,Cathedral,Town,City,Gothic architecture,Facade,Lundagérd 9,//*5;' Streifi Greif, Aug 2017
1550,Lund_00233,Building,Landmark,Architecture,Estate,Mansion,Palace,Stately home,Official residence,House,Classical architecture,Lundagérd,@ cissio Oliveira, Oct 2017
1551,Lund_02536,Inflatable,bounce house,Green,Games,Fun,Grass,Recreation,Leisure,Sky,Outdoor play equipment,Klostergérdens IP,42‘ Mats Lundstrom, Jun 2017
1556,Lund_03091,Natural landscape,Grassland,Vegetation,Natural environment,Prairie,Nature,Grass,Nature reserve,Meadow,Green,L TR TR,O ) Olexiy Avramche!, Jun 2017
1558,Lund_00770,Architecture,Medieval architecture,Building,Landmark,Place of worship,Classical architecture,Facade,Cathedral,Church,Gothic architecture,Lund Cathedral,S IR e T e, Nov 2017
1559,Lund_01059,Landmark,Building,Estate,Mansion,Architecture,Stately home,Palace,Official residence,Presidential palace,Sky,Lundagérd 9,( R LG, May 2017
1560,Lund_00958,Garden,Property,Botanical garden,Estate,Natural landscape,House,Botany,Yard,Home,Lawn,Botanical Garden,f) Adal Alom Rodri, Jul 2017
1563,Lund_02713,House,Property,Residential area,Home,Building,Neighbourhood,Sky,Architecture,Town,Real estate,L LT ST G,e Travel to, Jul 2017
1566,Lund_01233,Body of water,Natural landscape,Nature,Waterway,Tree,Canal,Water,Bank,River,Vegetation,Stadsparken,Peter Nordensva, May 2017
1568,Lund_02341,Sky,Residential area,Property,Cloud,House,Home,Building,Architecture,Real estate,Estate,Klostergérdens IP,M  Minghua Zhang, Jul 2017
1570,Lund_02109,Residential area,Road,Neighbourhood,Human settlement,Town,Metropolitan area,Suburb,Architecture,City,Urban area,Sparbanken Skane A,Petter Olofsson, Jan 2017
1571,Lund_03078,Property,Residential area,Land lot,Architecture,Tree,Grass,Grass family,House,Plant,Building,HSB BRF Linero I Lui,9 Travel to, Apr 2017
1573,Lund_01771,Body of water,Sky,Water resources,Water,Horizon,Waterway,Daytime,Cloud,Reservoir,Sea,Rabysjon och Raby s,Jonas Karlsson, Jul 2017
1574,Lund_01801,Reflecting pool,Water,Botany,Botanical garden,Tree,Pond,Garden,Park,Architecture,Fountain,Lundagérd,Fernando Gémez, Aug 2017
1589,Lund_01898,Waterway,Metropolitan area,City,Human settlement,Mixed-use,Architecture,Condominium,Urban area,Town,Building,Loppmarknad,J) JAKAWAT PUMP, May 2017
1592,Lund_01186,Property,Building,Landmark,Architecture,House,Home,Real estate,Estate,Historic house,Mansion,Thomanders Studen,6 IR DL, Jul 2017
1596,Lund_01151,Town,Property,Building,Public space,City,Human settlement,Neighbourhood,Architecture,Mixed-use,House,£ (g T,‘ﬁ James Andrews, May 2017
1600,Lund_02038,Sky,Cloud,Water,Reflection,Architecture,River,Morning,Waterway,Evening,Atmosphere,Nova,@ Leif Tomas Olssc, Aug 2017
1601,Lund_02091,Building,Town,Public space,Human settlement,City,Architecture,Town square,Plaza,House,Thoroughfare,,, Jun 2017
1603,Lund_02761,Road,Land lot,Fence,Rural area,Trail,Grass,Tree,Pasture,Landscape,Thoroughfare,Rinnebéck Gorge,Anders Nilsson, Feb 2017
1606,Lund_01705,Town,Building,Neighbourhood,Property,House,Architecture,Transport,Street,Residential area,Human settlement,"Lundagérdens salon,",'r? James Andrews, May 2017
1608,Lund_00660,Building,Classical architecture,Architecture,Landmark,Palace,Facade,Estate,Mansion,Stately home,Official residence,Lundagérd ¢,ﬁg‘ Prabin Koirala, Jul 2017
1615,Lund_00826,Medieval architecture,Property,Castle,Building,Architecture,Château,Wall,Estate,Tree,Stately home,Lundagérd ¢,@ Kiryl Shantyka, Jun 2017
1617,Lund_01959,Tree,Building,Sky,Architecture,House,Castle,Grass,Plant,Facade,City,Lundagérd,ER R, Sep 2017
1621,Lund_02821,Property,Building,Estate,Medieval architecture,Architecture,House,Castle,Tree,Château,Manor house,Lundagérd,Lundagérd, Aug 2017
1623,Lund_00161,Tree,Sky,Botany,Lawn,Garden,Architecture,Grass,Leaf,Woody plant,Park,"C"":} Leszek A Gasien","C"":} Leszek A Gasien", Jul 2017
1624,Lund_01226,Architecture,Landmark,Medieval architecture,Building,Place of worship,Cathedral,Classical architecture,Gothic architecture,Sky,Facade,[T T o1 T 1T,A Abdo Fadl, Jul 2017
1625,Lund_00821,Building,Medieval architecture,Architecture,Landmark,Church,Place of worship,Facade,Cathedral,Classical architecture,Sky,[T L He 1 BT,‘g\ Thomas Crahay, Aug 2017
1627,Lund_01291,Property,Building,Town,Architecture,House,Almshouse,Medieval architecture,Brick,Estate,Window,Lund Cathedral,Krystian Czernek, Oct 2017
1638,Lund_01573,Town square,Public space,Town,Human settlement,City,Architecture,Building,Plaza,Street,Mixed-use,Stortorget Restaurar,m) maciejadams, Mar 2017
1644,Lund_01342,Property,Building,Architecture,Town,Estate,House,Mansion,Cobblestone,Palace,Château,Lund Cathedral,@ Krystian Czernek, Oct 2017
1646,Lund_01133,Landmark,Architecture,Building,Estate,Tree,Tourist attraction,Stately home,National historic landmark,Palace,Mansion,[T T VT,Q chandan gupta, May 2017
1647,Lund_02277,Red,Building,Wall,Facade,Architecture,Door,House,Roof,,,Bilia Toyota Lund ¢,@‘ Costa Richie, Nov 2017
1649,Lund_01963,Landmark,Medieval architecture,Architecture,Building,Historic site,Tower,Facade,Turret,Observation tower,Estate,Lundagérd,f@ Maricela Christe, Jul 2017
1650,Lund_02863,Building,Town,Neighbourhood,Landmark,Architecture,Property,House,Urban area,City,Street,Lund Cathedral,Benjamin Chen, Sep 2017
1651,Lund_00444,Palace,Estate,Building,Mansion,Landmark,Stately home,Official residence,House,Architecture,Château,Lundsuniversitet Vit:,%\ andres palomino, Sep 2017
1652,Lund_03086,Building,Property,Architecture,City,Ceiling,,,,,,e Bjorn Davidsson,e Bjorn Davidsson, Jun 2017
1653,Lund_01957,Tree,Natural landscape,Nature,Green,Grass,Nature reserve,Natural environment,Leaf,Park,Lawn,Botanical Garden,Martin Andersso, Jun 2017
1659,Lund_02851,Estate,Building,Mansion,Property,Palace,Landmark,House,Sky,Architecture,Stately home,Lund LTH,% William Térneber, Oct 2017
1660,Lund_02415,Garden,Green,Tree,Lawn,Fountain,Grass,Botanical garden,Park,Botany,Water,Stadsparken,"@ e,", Jun 2017
1661,Lund_00047,Natural landscape,Lawn,Grass,Garden,Tree,Public space,Spring,Botany,Botanical garden,Plant,Lund - Nov 2017,M) Manos Orfanos, Nov 2017
1662,Lund_02658,Vegetation,Natural landscape,Nature reserve,Nature,Natural environment,Water,Wilderness,Biome,Tree,Watercourse,Rinnebick Gorge,e S YD R E, Jul 2017
1663,Lund_02664,Pole,Cloud,Sky,Event,Crowd,,,,,,Nobbel6vs mosse,BB BB Beigi, Jun 2017
1666,Lund_01523,Wall,Castle,Building,Architecture,Fortification,Medieval architecture,Tree,Château,History,Sky,Lundagérd,"(&, =1 0 YT", Aug 2017
1667,Lund_00658,Classical architecture,Landmark,Architecture,Building,Facade,Palace,City,Tourist attraction,Tourism,Seat of local government,Lundagérd 9,6 Rene Wagner, Sep 2017
1673,Lund_01129,Property,Building,House,Residential area,Town,Home,Architecture,Real estate,Neighbourhood,Estate,Kulturen,"""“ Kcenus Llanosa", Aug 2017
1676,Lund_00354,Landmark,Architecture,Building,Sky,City,Facade,Human settlement,Town,Tower,Classical architecture,[T L E e G T,s‘ LEERT oYY, Sep 2017
1677,Lund_03043,Animal sports,Sports,Dog agility,Lawn,Recreation,Dog sports,Grass,Pasture,,,Restaurant Thuleher,D) Daniel Pereyra, Jun 2017
1679,Lund_00992,Property,Building,Estate,Landmark,Mansion,House,Architecture,Stately home,Home,Historic house,Gamla kirurgen,Christofer Sjéhol, Jul 2017
1683,Lund_00741,Medieval architecture,Architecture,Building,Landmark,Place of worship,Gothic architecture,Cathedral,Church,Classical architecture,Steeple,[T TV HTET 3 T,a Abubakar M, Aug 2017
1684,Lund_02574,Team sport,Grass,Sky,Sport venue,Sports,Player,Competition event,Team,Stadium,Championship,Klostergérdens IP,il VPN YT 1o K]0, Jun 2017
1688,Lund_02453,Furniture,Bench,Tree,Table,Grass,Spring,Outdoor bench,Garden,Park,Yard,Per Johans Park ¢,% Johan Linse, Dec 2017
1689,Lund_00462,Estate,Palace,Sky,Building,Landmark,Château,Mansion,Stately home,Castle,Architecture,Lundagérd,&) Breogén Gémez, Aug 2017
1692,Lund_02212,Water resources,Water,Watercourse,Waterway,Natural landscape,Geological phenomenon,Biome,Nature reserve,Stream,Riparian zone,Tidig host.,G VC:ENEE, Sep 2017
1694,Lund_00049,Palace,Building,Estate,Landmark,Château,Mansion,Official residence,Architecture,Stately home,Presidential palace,;&g peter kurnavka,;&g peter kurnavka, Oct 2017
1695,Lund_00713,Landmark,Estate,Building,Architecture,Botany,Tree,House,Sky,Mansion,Park,Lundagérd 8,"'@‘, Ann Sandin", Oct 2017
1698,Lund_01360,Flag,Landmark,Town,City,Public space,Building,Human settlement,Town square,Plaza,Sky,Sankt Hans Hill,ﬁ Sumeet Ranjan S, May 2017
1699,Lund_01643,Fountain,Garden,Water feature,Grass,Lawn,Sky,Public space,Tree,Water,Park,Stadsparken,Thomas Kuriako:, Sep 2017
1702,Lund_00376,Building,Classical architecture,Palace,Landmark,Mansion,Architecture,Official residence,Estate,Presidential palace,Château,Lundagérd,fﬁ“’ Aleksas Aleksas, Oct 2017
1708,Lund_00543,City,Plaza,Town,Building,Town square,Public space,Human settlement,Landmark,Architecture,Sky,[T L He 1 BT,(% Rohullah Hussai, Jun 2017
1710,Lund_03125,Natural landscape,Nature,Vegetation,Nature reserve,Green,Grass,Natural environment,Geological phenomenon,Tree,Biome,ICA Supermarket Lin,e Travel to, Jul 2017
1711,Lund_02799,Landmark,Sky,Property,Architecture,Building,House,Town,Tree,Estate,Urban area,Gamla observatoriet,@& ' Martin Ljungqvis, Mar 2017
1716,Lund_00348,Building,Medieval architecture,Architecture,Stately home,Estate,Place of worship,Church,Grass,Listed building,Classical architecture,Lundagérd 9,P Pulak Barua, Sep 2017
1717,Lund_03070,Boardwalk,Sky,Wood,Dock,Deck,Tree,Walkway,Cloud,River,Vacation,iﬂ— Marie Cammarot,iﬂ— Marie Cammarot, Jun 2017
1718,Lund_02028,Building,Property,Estate,Tree,Sky,Architecture,Stately home,House,Grass,Mansion,Lundagérd,Jens Sonn, Aug 2017
1719,Lund_00880,Architecture,Building,Classical architecture,Landmark,Facade,House,Palace,Sky,Mansion,City,LTI G T,f@: Mister No, Sep 2017
1720,Lund_01127,Landmark,Building,Mansion,Estate,Property,Sky,Architecture,House,Palace,Tree,Lundagérd 9,3‘ Joe Bunting, Sep 2017
1724,Lund_01119,Building,Landmark,Architecture,Medieval architecture,Property,Facade,Brick,Stately home,Arch,Brickwork,Lund Cathedral,; P RS E, Aug 2017
1727,Lund_01201,Landmark,Architecture,Sky,Building,Town,Church,City,Facade,Urban area,Cathedral,Lund Cathedral,SR T IR, Apr 2017
1731,Lund_02405,Water,Landmark,Sky,Architecture,Tree,Botany,Street light,Garden,Spring,Building,Lundagérd,@ (&= T ] YT, Aug 2017
1737,Lund_02583,Body of water,Natural landscape,Nature,Water,Water resources,Vegetation,Nature reserve,River,Natural environment,Bank,L TR TR,O ) Olexiy Avramche!, Jun 2017
1738,Lund_02916,Mammal,Pasture,Bovine,Goats,Cow-goat family,Rural area,Livestock,Goat,Landscape,Wildlife,Nobbelbvs mosse,M Maria Tracz, Jul 2017
1740,Lund_00260,Landmark,Building,Estate,Mansion,Palace,Architecture,Official residence,House,Presidential palace,Stately home,Lundagérd 8,@ Zhu Yanwei, Aug 2017
1742,Lund_02454,Freshwater marsh,Natural environment,Wetland,Marsh,Fen,Grassland,Tidal marsh,Bank,Nature reserve,Vegetation,Nobbelbvs mosse,M Maria Tracz, Jul 2017
1744,Lund_00338,Landmark,Building,Architecture,Tree,Château,Yellow,Town,Medieval architecture,Church,Stately home,Lundagérd,M Martin Jansson, Jun 2017
1746,Lund_00076,Building,Filling station,Asphalt,Tree,Architecture,Road,Street,House,Residential area,Gas,@ Sumeet Ranjan S,@ Sumeet Ranjan S, May 2017
1747,Lund_01604,Body of water,Natural landscape,Pond,Nature,Bank,Water,Water resources,Duck,Natural environment,Nature reserve,Stadsparken,Goran Svennarp, Oct 2017
1752,Lund_00907,Building,Architecture,Landmark,Classical architecture,Palace,Property,Mansion,Estate,House,Facade,Lundagérd,0 Joachim Maxein, Aug 2017
1753,Lund_02255,Property,Building,Architecture,Town,Mixed-use,Neighbourhood,Residential area,House,Urban area,Tree,AR LT,o Travel to, Jul 2017
1756,Lund_01837,Fountain,Water,Architecture,Water feature,Tree,Plant,Building,Park,Memorial,,Lundagérd vid Unive,@ (T QT T, Jan 2017
1757,Lund_00760,Landmark,Medieval architecture,Architecture,Building,Sky,Cathedral,Spire,Place of worship,Church,Steeple,[T L Ee G B,fi‘ \CeRinlin L], Oct 2017
1758,Lund_02683,Property,House,Home,Tree,Building,Estate,Land lot,Roof,Real estate,Grass,Shaon Mazi,Shaon Mazi, Apr 2017
1764,Lund_00705,Building,Estate,Mansion,Property,Palace,Stately home,Manor house,Official residence,Château,Architecture,Lundagérd 9,@ DLCI@L T, Jun 2017
1767,Lund_02258,Tree,Property,Natural landscape,Residential area,Sky,Architecture,Grass,House,Road,Woody plant,HSB BRF Linero I Lui,9 Travel to, Apr 2017
1769,Lund_01711,Garden,Property,House,Estate,Botany,Spring,Grass,Botanical garden,Tree,Park,Botanical Garden,Marianna Bologn, Apr 2017
1774,Lund_02765,Sky,Cloud,Natural landscape,Natural environment,Atmospheric phenomenon,Daytime,Meadow,Fen,Morning,Grassland,L TR TR,Natalia Avramch, Jul 2017
1775,Lund_00054,Building,Architecture,Landmark,Sky,Church,Tree,Grass,Estate,House,Facade,Lund - Nov 2017,M) Manos Orfanos, Nov 2017
1778,Lund_00479,Estate,Building,Mansion,Palace,Property,Château,Stately home,Landmark,Architecture,Official residence,Lundagérd 3,%) Lise Galuga, Sep 2017
1783,Lund_01337,Building,Property,Town,Architecture,Human settlement,Public space,House,City,Estate,Stately home,Bantorget,Birgitta Karlsson, May 2017
1784,Lund_02674,Sky,Natural landscape,Plain,Natural environment,Grassland,Cloud,Wilderness,Hill,Prairie,Field,Klosteréingshdjden,@ Ragnar Staalgrer, Sep 2017
1786,Lund_00339,Landmark,Building,Architecture,Medieval architecture,Sky,Place of worship,Cathedral,Church,Gothic architecture,Classical architecture,Lundagérd,@:}0 Diego Reyes Gon, Sep 2017
1787,Lund_02731,Building,Property,Facade,Real estate,Restaurant,,,,,,ICA Supermarket Lin,“é ! Ragnar Staalgrer, Jun 2017
1789,Lund_03148,Water,Atmospheric phenomenon,Water resources,River,Sky,Tree,Rain,Architecture,Cloud,Lake,Killbybadet g,03 Daniel Kretz, Jun 2017
1790,Lund_01348,Estate,Building,Property,Mansion,Palace,House,Official residence,Manor house,Stately home,Architecture,[T T VT VT 01 A,Larysa Rehab, May 2017
1798,Lund_01068,Medieval architecture,Building,Castle,Historic site,Architecture,Château,Fortification,Palace,Stately home,Facade,"[T, T o1 T T T",(Rt N Y EY CY:TTEY, May 2017
1800,Lund_00909,Garden,Property,Estate,House,Home,Botanical garden,Botany,Spring,Landscaping,Building,Botanical Garden,& . Jens Lindqvist, Jul 2017
1802,Lund_02862,Sky,Landmark,Grass,Natural landscape,Tree,Cloud,Monument,Memorial,Tower,Rural area,Lund Cathedral,@ (LTI, Aug 2017
1803,Lund_00085,Water,Landmark,Sky,Architecture,Grass,Tree,Public space,Building,Estate,Fountain,[T 8,a Diana Picus, May 2017
1806,Lund_01372,Property,House,Building,Home,Residential area,Neighbourhood,Town,Estate,Architecture,Real estate,Kulturen,Alexandra von Pe, Jun 2017
1812,Lund_00527,Building,Mixed-use,Urban area,Human settlement,City,Residential area,Town,Urban design,Metropolitan area,Architecture,Vegalyckan,J | Jakob Navrozidis, Jun 2017
1814,Lund_00120,Sky,Spire,Landmark,Architecture,Church,Building,Place of worship,Parish,Steeple,Cathedral,@ Sumeet Ranjan S,@ Sumeet Ranjan S, May 2017
1817,Lund_02427,Property,House,Building,Land lot,Roof,Grass,Cottage,Rural area,Farmhouse,Barn,Kulturen,Peter Denton, Apr 2017
1825,Lund_01003,Landmark,Architecture,Classical architecture,Building,Facade,Palace,Sky,City,Seat of local government,House,Lundagérd,A Anneliese Wacke, May 2017
1827,Lund_01541,Building,Architecture,Tree,House,Estate,Grass,Church,Medieval architecture,History,Historic house,Stadsparken 3,loana Pavel, May 2017
1829,Lund_02572,Sport venue,Fence,Stadium,Goal,Sky,Grass,Tree,Net,Architecture,Land lot,Linero IP 8,o Travel to, Jul 2017 I
1842,Lund_03053,Sky,Sport venue,Public space,Cloud,Tree,Fence,Road,Stadium,Basketball court,Tennis court,Linero IP 8,o Travel to, Jul 2017
1843,Lund_00692,Building,Estate,Palace,Mansion,Landmark,Château,Stately home,Official residence,Architecture,Classical architecture,Lundagérd,;&g peter kurnavka, Oct 2017
1857,Lund_00224,Building,Landmark,Architecture,Estate,Palace,Stately home,Mansion,Official residence,Château,Classical architecture,Lundagérd,@ cissio Oliveira, Oct 2017
1862,Lund_01833,Property,Building,Landmark,Architecture,House,Château,Estate,Town,Manor house,Real estate,Bantorget,A’ Stefanos Karidak, Jun 2017
1864,Lund_02533,Tent,Canopy,Shade,Gazebo,,,,,,,Klostergérdens IP,Q‘ Mats Lundstrom, Jun 2017
1870,Lund_01289,Estate,Mansion,Palace,Building,Château,Property,Stately home,Official residence,Manor house,Castle,. jLarsen,. jLarsen, Aug 2017
1871,Lund_00290,Landmark,Building,Castle,Architecture,Estate,Tree,Grass,Sky,Spring,Medieval architecture,Lundagérd =,% Vesna Fati¢, May 2017
1875,Lund_00286,Building,Reflecting pool,Estate,Architecture,Landmark,Mansion,Reflection,Palace,Water,Classical architecture,Lundagérd ¢,C) Chris, Jul 2017
